original_file	pop	indiv_count	sample_value	replicate_number	min_allele_freq	est_type	est_ne	95ci_low	95ci_high	overall_rsquared	expected_rsquared	indep_comparisons	harmon_mean_samp_size
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	20	49	1.0	0	0.01	ld	4.1	4.1	4.7	0.0621	0.02174	79800	49.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	21	39	1.0	0	0.01	ld	13.0	12.7	13.4	0.04928	0.02774	79401	39.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r8.genepop	22	33	1.0	0	0.01	ld	8.7	8.4	8.9	0.06254	0.03323	78210	33.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	1	1000	1.0	0	0.01	ld	61991.2	21718.0	Inf	0.00101	0.001	79800	1000.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	2	597	1.0	0	0.01	ld	192.8	189.0	196.6	0.00339	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	3	597	1.0	0	0.01	ld	191.9	188.1	195.7	0.0034	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	4	597	1.0	0	0.01	ld	135.3	133.0	137.6	0.00411	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	5	597	1.0	0	0.01	ld	98.9	97.4	100.4	0.00499	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	6	597	1.0	0	0.01	ld	106.8	105.1	108.4	0.00475	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	7	597	1.0	0	0.01	ld	106.7	105.1	108.4	0.00475	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	8	597	1.0	0	0.01	ld	111.2	109.5	113.0	0.00463	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	9	597	1.0	0	0.01	ld	108.2	106.5	109.9	0.00471	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	10	477	1.0	0	0.01	ld	106.7	104.9	108.5	0.00517	0.00211	79800	477.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	11	381	1.0	0	0.01	ld	90.1	88.6	91.7	0.00626	0.00265	79800	381.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	12	305	1.0	0	0.01	ld	69.6	68.4	70.8	0.00796	0.00331	79800	305.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	13	244	1.0	0	0.01	ld	50.1	49.3	51.0	0.01053	0.00415	79800	244.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	14	192	1.0	0	0.01	ld	49.4	48.5	50.3	0.01176	0.00529	79800	192.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	15	154	1.0	0	0.01	ld	38.3	37.6	39.1	0.01485	0.00663	79800	154.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	16	126	1.0	0	0.01	ld	28.5	28.0	29.0	0.01899	0.00814	79800	126.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	17	100	1.0	0	0.01	ld	20.9	20.5	21.3	0.0247	0.01032	79800	100.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	18	80	1.0	0	0.01	ld	15.7	15.4	16.0	0.03146	0.013	79800	80.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	19	64	1.0	0	0.01	ld	13.3	13.0	13.6	0.03759	0.0164	79800	64.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	20	53	1.0	0	0.01	ld	9.4	9.2	9.6	0.04765	0.02	79800	53.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	21	40	1.0	0	0.01	ld	8.0	7.8	8.2	0.05791	0.02699	77421	40.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r9.genepop	22	32	1.0	0	0.01	ld	6.4	6.1	6.6	0.06971	0.03437	78210	32.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	1	1000	1.0	0	0.01	ld	447567.4	31241.4	Inf	0.001	0.001	79800	1000.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	2	597	1.0	0	0.01	ld	177.6	174.3	181.0	0.00354	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	3	597	1.0	0	0.01	ld	192.2	188.5	196.1	0.0034	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	4	597	1.0	0	0.01	ld	141.0	138.6	143.4	0.00401	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	5	597	1.0	0	0.01	ld	127.2	125.2	129.4	0.00426	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	6	597	1.0	0	0.01	ld	115.3	113.4	117.1	0.00452	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	7	597	1.0	0	0.01	ld	103.8	102.2	105.4	0.00483	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	8	597	1.0	0	0.01	ld	90.8	89.5	92.2	0.00527	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	9	597	1.0	0	0.01	ld	122.5	120.6	124.6	0.00436	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	10	476	1.0	0	0.01	ld	98.0	96.4	99.6	0.00545	0.00211	79800	476.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	11	376	1.0	0	0.01	ld	95.0	93.3	96.7	0.00612	0.00268	79800	376.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	12	308	1.0	0	0.01	ld	76.6	75.3	78.0	0.00751	0.00328	79800	308.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	13	240	1.0	0	0.01	ld	46.1	45.4	46.9	0.01112	0.00422	79800	240.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	14	194	1.0	0	0.01	ld	46.8	46.0	47.7	0.01204	0.00524	79800	194.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	15	158	1.0	0	0.01	ld	38.9	38.2	39.7	0.01456	0.00646	79800	158.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	16	120	1.0	0	0.01	ld	29.9	29.3	30.5	0.01893	0.00855	79800	120.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	17	98	1.0	0	0.01	ld	29.4	28.8	30.0	0.02107	0.01054	79800	98.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	18	79	1.0	0	0.01	ld	21.3	20.8	21.7	0.02731	0.01317	79800	79.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	19	62	1.0	0	0.01	ld	12.2	11.9	12.5	0.03966	0.01696	79800	62.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	20	50	1.0	0	0.01	ld	11.5	11.2	11.8	0.04507	0.02128	79800	50.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	21	42	1.0	0	0.01	ld	12.1	11.8	12.4	0.04848	0.02562	79800	42.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r10.genepop	22	32	1.0	0	0.01	ld	3.8	3.8	3.9	0.07782	0.03437	79003	32.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	1	1000	1.0	0	0.01	ld	Inf	210010.5	Inf	0.00099	0.001	79800	1000.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	2	597	1.0	0	0.01	ld	179.8	176.4	183.2	0.00352	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	3	597	1.0	0	0.01	ld	184.6	181.1	188.2	0.00347	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	4	597	1.0	0	0.01	ld	112.8	111.1	114.6	0.00458	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	5	597	1.0	0	0.01	ld	115.2	113.4	117.1	0.00453	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	6	597	1.0	0	0.01	ld	106.8	105.2	108.5	0.00474	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	7	597	1.0	0	0.01	ld	114.1	112.3	115.9	0.00455	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	8	597	1.0	0	0.01	ld	110.5	108.8	112.3	0.00464	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	9	597	1.0	0	0.01	ld	98.4	96.9	99.9	0.005	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	10	476	1.0	0	0.01	ld	104.5	102.7	106.3	0.00524	0.00211	79800	476.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	11	383	1.0	0	0.01	ld	71.8	70.7	73.0	0.00714	0.00263	79800	383.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	12	308	1.0	0	0.01	ld	71.6	70.3	72.8	0.0078	0.00328	79800	308.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	13	242	1.0	0	0.01	ld	58.5	57.4	59.5	0.00968	0.00419	79800	242.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	14	196	1.0	0	0.01	ld	51.2	50.2	52.1	0.01144	0.00519	79800	196.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	15	157	1.0	0	0.01	ld	36.5	35.8	37.1	0.01512	0.0065	79800	157.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	16	126	1.0	0	0.01	ld	25.8	25.3	26.3	0.02002	0.00814	79800	126.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	17	101	1.0	0	0.01	ld	31.1	30.4	31.7	0.02023	0.01021	79800	101.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	18	81	1.0	0	0.01	ld	16.1	15.8	16.4	0.03088	0.01283	79800	81.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	19	64	1.0	0	0.01	ld	11.1	10.9	11.4	0.04078	0.0164	79800	64.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	20	50	1.0	0	0.01	ld	9.9	9.7	10.2	0.04786	0.02128	79800	50.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	21	41	1.0	0	0.01	ld	3.9	3.8	3.9	0.06922	0.02629	79800	41.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r11.genepop	22	31	1.0	0	0.01	ld	13.6	13.2	14.1	0.05631	0.03558	65341	31.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	1	1000	1.0	0	0.01	ld	Inf	60230.0	Inf	0.001	0.001	79800	1000.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	2	597	1.0	0	0.01	ld	185.2	181.7	188.8	0.00346	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	3	597	1.0	0	0.01	ld	180.2	176.8	183.7	0.00351	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	4	597	1.0	0	0.01	ld	119.7	117.7	121.6	0.00442	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	5	597	1.0	0	0.01	ld	103.1	101.5	104.6	0.00485	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	6	597	1.0	0	0.01	ld	114.2	112.4	116.1	0.00455	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	7	597	1.0	0	0.01	ld	119.7	117.8	121.7	0.00442	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	8	597	1.0	0	0.01	ld	122.0	120.0	124.0	0.00437	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	9	597	1.0	0	0.01	ld	111.4	109.7	113.2	0.00462	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	10	477	1.0	0	0.01	ld	126.5	124.2	128.8	0.0047	0.00211	79800	477.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	11	383	1.0	0	0.01	ld	97.9	96.1	99.6	0.00597	0.00263	79800	383.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	12	311	1.0	0	0.01	ld	79.0	77.6	80.4	0.00736	0.00325	79800	311.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	13	241	1.0	0	0.01	ld	52.7	51.8	53.6	0.01028	0.0042	79800	241.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	14	192	1.0	0	0.01	ld	54.7	53.6	55.8	0.01116	0.00529	79800	192.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	15	157	1.0	0	0.01	ld	43.7	42.9	44.6	0.01376	0.0065	79800	157.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	16	126	1.0	0	0.01	ld	19.8	19.4	20.1	0.02324	0.00814	79800	126.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	17	100	1.0	0	0.01	ld	15.2	14.9	15.5	0.02926	0.01032	79800	100.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	18	78	1.0	0	0.01	ld	21.2	20.7	21.7	0.02754	0.01334	79800	78.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	19	65	1.0	0	0.01	ld	16.7	16.3	17.0	0.03366	0.01614	79800	65.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	20	53	1.0	0	0.01	ld	14.0	13.7	14.4	0.04027	0.02	79800	53.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	21	41	1.0	0	0.01	ld	6.1	5.9	6.4	0.06226	0.02629	77421	41.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r12.genepop	22	32	1.0	0	0.01	ld	9.8	9.5	10.1	0.06114	0.03437	79800	32.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	1	1000	1.0	0	0.01	ld	Inf	54533.0	Inf	0.001	0.001	79800	1000.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	2	597	1.0	0	0.01	ld	198.2	194.3	202.2	0.00335	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	3	597	1.0	0	0.01	ld	182.6	179.1	186.1	0.00349	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	4	597	1.0	0	0.01	ld	142.8	140.4	145.3	0.00398	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	5	597	1.0	0	0.01	ld	110.6	108.9	112.4	0.00464	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	6	597	1.0	0	0.01	ld	124.7	122.7	126.8	0.00431	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	7	597	1.0	0	0.01	ld	117.9	116.0	119.8	0.00446	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	8	597	1.0	0	0.01	ld	117.3	115.4	119.2	0.00448	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	9	597	1.0	0	0.01	ld	120.9	119.0	122.9	0.00439	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	10	476	1.0	0	0.01	ld	100.7	99.0	102.4	0.00536	0.00211	79800	476.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	11	388	1.0	0	0.01	ld	87.0	85.5	88.5	0.00634	0.0026	79800	388.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	12	302	1.0	0	0.01	ld	82.6	81.0	84.1	0.00728	0.00335	79800	302.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	13	242	1.0	0	0.01	ld	64.3	63.1	65.5	0.00921	0.00419	79800	242.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	14	198	1.0	0	0.01	ld	50.0	49.1	50.9	0.01153	0.00513	79800	198.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	15	155	1.0	0	0.01	ld	34.5	33.9	35.1	0.01566	0.00658	79800	155.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	16	122	1.0	0	0.01	ld	19.7	19.4	20.0	0.02355	0.00841	79800	122.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	17	99	1.0	0	0.01	ld	18.7	18.4	19.1	0.02626	0.01043	79800	99.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	18	82	1.0	0	0.01	ld	14.7	14.4	15.0	0.03215	0.01267	79800	82.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	19	62	1.0	0	0.01	ld	13.8	13.5	14.1	0.03752	0.01696	79800	62.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	20	49	1.0	0	0.01	ld	11.0	10.8	11.3	0.04631	0.02174	79401	49.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	21	43	1.0	0	0.01	ld	9.8	9.6	10.1	0.05175	0.02498	79003	43.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r13.genepop	22	33	1.0	0	0.01	ld	8.7	8.4	8.9	0.06248	0.03323	79401	33.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	1	1000	1.0	0	0.01	ld	128035.6	26566.9	Inf	0.00101	0.001	79800	1000.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	2	597	1.0	0	0.01	ld	199.4	195.5	203.5	0.00334	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	3	597	1.0	0	0.01	ld	188.3	184.7	192.0	0.00343	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	4	597	1.0	0	0.01	ld	121.0	119.0	123.0	0.00439	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	5	597	1.0	0	0.01	ld	110.7	108.9	112.4	0.00464	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	6	597	1.0	0	0.01	ld	98.7	97.2	100.2	0.00499	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	7	597	1.0	0	0.01	ld	93.9	92.5	95.3	0.00516	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	8	597	1.0	0	0.01	ld	85.7	84.5	86.9	0.00548	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	9	597	1.0	0	0.01	ld	111.0	109.3	112.8	0.00463	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	10	474	1.0	0	0.01	ld	94.0	92.5	95.5	0.00559	0.00212	79800	474.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	11	381	1.0	0	0.01	ld	96.9	95.1	98.6	0.00601	0.00265	79800	381.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	12	304	1.0	0	0.01	ld	75.9	74.5	77.2	0.0076	0.00332	79800	304.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	13	243	1.0	0	0.01	ld	75.4	73.9	77.0	0.00847	0.00417	79800	243.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	14	197	1.0	0	0.01	ld	52.6	51.7	53.7	0.01124	0.00516	79800	197.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	15	156	1.0	0	0.01	ld	32.6	32.0	33.2	0.01612	0.00654	79800	156.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	16	126	1.0	0	0.01	ld	22.5	22.1	22.9	0.02158	0.00814	79800	126.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	17	101	1.0	0	0.01	ld	19.9	19.5	20.3	0.02523	0.01021	79800	101.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	18	77	1.0	0	0.01	ld	17.3	17.0	17.7	0.03046	0.01353	79401	77.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	19	65	1.0	0	0.01	ld	18.5	18.1	18.9	0.03216	0.01614	79800	65.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	20	52	1.0	0	0.01	ld	4.8	4.4	5.1	0.05989	0.02041	79003	52.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	21	41	1.0	0	0.01	ld	8.9	8.6	9.1	0.05507	0.02629	79800	41.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r14.genepop	22	32	1.0	0	0.01	ld	3.6	3.6	3.7	0.08029	0.03437	73153	32.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	1	1000	1.0	0	0.01	ld	32254.3	16375.7	721598.6	0.00101	0.001	79800	1000.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	2	597	1.0	0	0.01	ld	200.9	196.9	205.0	0.00333	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	3	597	1.0	0	0.01	ld	177.6	174.3	181.0	0.00354	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	4	597	1.0	0	0.01	ld	130.4	128.2	132.6	0.0042	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	5	597	1.0	0	0.01	ld	123.6	121.6	125.6	0.00434	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	6	597	1.0	0	0.01	ld	112.7	111.0	114.5	0.00459	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	7	597	1.0	0	0.01	ld	111.4	109.7	113.2	0.00462	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	8	597	1.0	0	0.01	ld	99.5	98.0	101.0	0.00496	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	9	597	1.0	0	0.01	ld	95.7	94.3	97.2	0.00509	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	10	476	1.0	0	0.01	ld	113.3	111.4	115.3	0.005	0.00211	79800	476.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	11	382	1.0	0	0.01	ld	101.7	99.8	103.5	0.00585	0.00264	79800	382.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	12	303	1.0	0	0.01	ld	66.9	65.7	68.0	0.00816	0.00334	79800	303.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	13	243	1.0	0	0.01	ld	59.5	58.4	60.6	0.00958	0.00417	79800	243.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	14	192	1.0	0	0.01	ld	48.9	48.0	49.8	0.01182	0.00529	79800	192.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	15	154	1.0	0	0.01	ld	32.1	31.6	32.7	0.01633	0.00663	79800	154.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	16	124	1.0	0	0.01	ld	43.5	42.5	44.4	0.01557	0.00827	79800	124.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	17	99	1.0	0	0.01	ld	31.0	30.3	31.6	0.02047	0.01043	79800	99.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	18	78	1.0	0	0.01	ld	15.6	15.3	15.9	0.03192	0.01334	79800	78.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	19	62	1.0	0	0.01	ld	17.5	17.1	17.9	0.03372	0.01696	79800	62.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	20	49	1.0	0	0.01	ld	13.1	12.8	13.4	0.0432	0.02174	79800	49.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	21	39	1.0	0	0.01	ld	11.9	11.6	12.2	0.05088	0.02774	79800	39.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r15.genepop	22	32	1.0	0	0.01	ld	8.5	8.2	8.7	0.06409	0.03437	79401	32.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	1	1000	1.0	0	0.01	ld	Inf	41019.6	Inf	0.001	0.001	79800	1000.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	2	597	1.0	0	0.01	ld	187.3	183.7	191.0	0.00344	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	3	597	1.0	0	0.01	ld	172.4	169.3	175.7	0.00359	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	4	597	1.0	0	0.01	ld	116.0	114.1	117.8	0.00451	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	5	597	1.0	0	0.01	ld	105.5	103.9	107.1	0.00478	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	6	597	1.0	0	0.01	ld	107.4	105.7	109.1	0.00473	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	7	597	1.0	0	0.01	ld	83.1	81.9	84.3	0.0056	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	8	597	1.0	0	0.01	ld	94.3	92.9	95.7	0.00514	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	9	597	1.0	0	0.01	ld	111.0	109.2	112.7	0.00463	0.00168	79800	597.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	10	478	1.0	0	0.01	ld	103.1	101.4	104.8	0.00527	0.00211	79800	478.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	11	379	1.0	0	0.01	ld	87.2	85.7	88.7	0.00639	0.00266	79800	379.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	12	302	1.0	0	0.01	ld	82.1	80.6	83.6	0.0073	0.00335	79800	302.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	13	246	1.0	0	0.01	ld	60.1	59.1	61.2	0.00947	0.00412	79800	246.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	14	196	1.0	0	0.01	ld	51.9	51.0	52.9	0.01135	0.00519	79800	196.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	15	156	1.0	0	0.01	ld	28.9	28.4	29.4	0.01725	0.00654	79800	156.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	16	124	1.0	0	0.01	ld	30.8	30.2	31.4	0.01836	0.00827	79800	124.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	17	100	1.0	0	0.01	ld	25.8	25.3	26.4	0.02219	0.01032	79800	100.0
/home/sinless/Summer2016/negui/Output/wfrogneg.r16.genepop	18	79	1.0	0	0.01	ld	17.0	16.7	17.4	0.03037	0.01317	79800	79.0
